Date,Season,Team_Arna-Bjørnar,Team_Avaldsnes,Team_Fart,Team_Grand Bodø,Team_IF Fløya,Team_Klepp,Team_Kolbotn,Team_LSK Kvinner,Team_Lyn,Team_Medkila,Team_Røa,Team_Sandviken,Team_Stabæk,Team_Trondheims-Ørn,Team_Vålerenga,Opponent_Arna-Bjørnar,Opponent_Avaldsnes,Opponent_Fart,Opponent_Grand Bodø,Opponent_IF Fløya,Opponent_Klepp,Opponent_Kolbotn,Opponent_LSK Kvinner,Opponent_Lyn,Opponent_Medkila,Opponent_Røa,Opponent_Sandviken,Opponent_Stabæk,Opponent_Trondheims-Ørn,Opponent_Vålerenga,Venue_Away,Venue_Home,Game # in season,Avg. Historical Score Diff,Team's goals per 90 min last season,Opponent's goals per 90 min last season,Team's Avg. Age,Opponent's Avg. Age,Top 5 Team,Top 5 Opponent,y1: Team Score,y2: Opponent Score
2017-09-23,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.0,5.0,1.6401515151515151,1.6401515151515151,24.2,23.5,0,0,2.0,0.0
2017-09-23,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.0,1.0,1.6401515151515151,1.6401515151515151,22.1,21.9,0,0,1.0,0.0
2017-09-24,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.0,-1.0,1.6401515151515151,1.6401515151515151,22.7,22.8,0,0,2.0,4.0
2017-09-24,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,1.0,1.6401515151515151,1.6401515151515151,22.8,22.7,0,0,4.0,2.0
2017-09-27,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.0,0.0,1.6401515151515151,1.6401515151515151,25.5,25.8,0,0,1.0,1.0
2017-09-27,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,0.0,1.6401515151515151,1.6401515151515151,25.8,25.5,0,0,1.0,1.0
2017-09-27,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.0,2.0,1.6401515151515151,1.6401515151515151,25.5,23.5,0,0,0.0,1.0
2017-09-27,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,-2.0,1.6401515151515151,1.6401515151515151,23.5,25.5,0,0,1.0,0.0
2017-10-03,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.0,1.0,1.6401515151515151,1.6401515151515151,25.5,24.4,0,0,2.0,1.0
2017-10-03,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,-1.0,1.6401515151515151,1.6401515151515151,24.4,25.5,0,0,1.0,2.0
2017-10-04,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.0,1.0,1.6401515151515151,1.6401515151515151,22.0,20.9,0,0,6.0,0.0
2017-10-04,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,-1.0,1.6401515151515151,1.6401515151515151,20.9,22.0,0,0,0.0,6.0
2017-10-07,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.0,0.0,1.6401515151515151,1.6401515151515151,25.8,25.5,0,0,1.0,0.0
2017-10-07,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.0,0.0,1.6401515151515151,1.6401515151515151,25.5,25.8,0,0,0.0,1.0
2017-10-08,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,2.0,1.6401515151515151,1.6401515151515151,23.5,22.7,0,0,4.0,1.0
2017-10-08,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19.0,4.0,1.6401515151515151,1.6401515151515151,22.8,20.9,0,0,0.0,1.0
2017-10-08,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19.0,0.0,1.6401515151515151,1.6401515151515151,24.4,22.1,0,0,0.0,0.0
2017-10-08,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.0,0.0,1.6401515151515151,1.6401515151515151,22.1,24.4,0,0,0.0,0.0
2017-10-08,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,-2.0,1.6401515151515151,1.6401515151515151,22.7,23.5,0,0,1.0,4.0
2017-10-08,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.0,-4.0,1.6401515151515151,1.6401515151515151,20.9,22.8,0,0,1.0,0.0
2017-10-14,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,-1.0,1.6401515151515151,1.6401515151515151,22.8,22.0,0,0,2.0,0.0
2017-10-14,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20.0,0.0,1.6401515151515151,1.6401515151515151,22.1,25.8,0,0,2.0,2.0
2017-10-14,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.0,5.0,1.6401515151515151,1.6401515151515151,23.5,20.9,0,0,2.0,0.0
2017-10-14,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.0,0.0,1.6401515151515151,1.6401515151515151,25.8,22.1,0,0,2.0,2.0
2017-10-14,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.0,1.0,1.6401515151515151,1.6401515151515151,22.0,22.8,0,0,0.0,2.0
2017-10-14,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,20.0,-5.0,1.6401515151515151,1.6401515151515151,20.9,23.5,0,0,0.0,2.0
2017-10-15,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20.0,0.0,1.6401515151515151,1.6401515151515151,24.2,21.9,0,0,3.0,1.0
2017-10-15,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20.0,1.0,1.6401515151515151,1.6401515151515151,25.5,25.5,0,0,1.0,2.0
2017-10-15,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.0,1.6401515151515151,1.6401515151515151,24.4,22.7,0,0,6.0,2.0
2017-10-15,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20.0,0.0,1.6401515151515151,1.6401515151515151,21.9,24.2,0,0,1.0,3.0
2017-10-15,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,-1.0,1.6401515151515151,1.6401515151515151,25.5,25.5,0,0,2.0,1.0
2017-10-15,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.0,-4.0,1.6401515151515151,1.6401515151515151,22.7,24.4,0,0,2.0,6.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.0,-2.0,1.6401515151515151,1.6401515151515151,20.9,21.9,0,0,1.0,3.0
2017-10-28,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.0,0.0,1.6401515151515151,1.6401515151515151,23.5,22.8,0,0,1.0,0.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21.0,-1.0,1.6401515151515151,1.6401515151515151,25.5,24.2,0,0,2.0,3.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,2.0,1.6401515151515151,1.6401515151515151,24.4,22.0,0,0,0.0,2.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,2.0,1.6401515151515151,1.6401515151515151,25.8,22.7,0,0,3.0,2.0
2017-10-28,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21.0,2.0,1.6401515151515151,1.6401515151515151,21.9,20.9,0,0,3.0,1.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.0,0.0,1.6401515151515151,1.6401515151515151,22.8,23.5,0,0,0.0,1.0
2017-10-28,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21.0,1.0,1.6401515151515151,1.6401515151515151,24.2,25.5,0,0,3.0,2.0
2017-10-28,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21.0,-2.0,1.6401515151515151,1.6401515151515151,22.0,24.4,0,0,2.0,0.0
2017-10-28,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21.0,-2.0,1.6401515151515151,1.6401515151515151,22.7,25.8,0,0,2.0,3.0
2017-10-28,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,-1.0,1.6401515151515151,1.6401515151515151,22.1,25.5,0,0,1.0,3.0
2017-10-28,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21.0,1.0,1.6401515151515151,1.6401515151515151,25.5,22.1,0,0,3.0,1.0
2017-11-04,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.0,0.0,1.6401515151515151,1.6401515151515151,22.7,21.9,0,0,0.0,2.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22.0,-4.0,1.6401515151515151,1.6401515151515151,22.1,25.5,0,0,2.0,5.0
2017-11-04,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22.0,2.0,1.6401515151515151,1.6401515151515151,22.0,23.5,0,0,0.0,0.0
2017-11-04,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0.0,1.6401515151515151,1.6401515151515151,21.9,22.7,0,0,2.0,0.0
2017-11-04,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22.0,2.0,1.6401515151515151,1.6401515151515151,25.5,20.9,0,0,5.0,0.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22.0,-1.0,1.6401515151515151,1.6401515151515151,25.8,24.2,0,0,2.0,5.0
2017-11-04,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,-2.0,1.6401515151515151,1.6401515151515151,23.5,22.0,0,0,0.0,0.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.0,4.0,1.6401515151515151,1.6401515151515151,25.5,22.1,0,0,5.0,2.0
2017-11-04,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22.0,1.0,1.6401515151515151,1.6401515151515151,24.2,25.8,0,0,5.0,2.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22.0,4.0,1.6401515151515151,1.6401515151515151,22.8,24.4,0,0,2.0,0.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,-2.0,1.6401515151515151,1.6401515151515151,20.9,25.5,0,0,0.0,5.0
2017-11-04,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.0,-4.0,1.6401515151515151,1.6401515151515151,24.4,22.8,0,0,0.0,2.0
2018-03-24,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.8301674185884825,1.91,19.8,22.7,0,1,2.0,1.0
2018-03-24,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,2.0,3.05,1.73,24.1,25.6,1,0,5.0,0.0
2018-03-24,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1.68,1.5,21.9,25.1,0,1,2.0,1.0
2018-03-24,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.5,0.73,1.05,21.2,26.4,0,0,1.0,0.0
2018-03-24,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,-2.0,1.73,3.05,25.6,24.1,0,1,0.0,5.0
2018-03-24,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,1.91,0.8301674185884825,22.7,19.8,1,0,1.0,2.0
2018-03-24,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,-3.5,1.36,1.64,23.4,21.8,0,0,2.0,1.0
2018-03-24,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,-1.0,1.5,1.68,25.1,21.9,1,0,1.0,2.0
2018-03-24,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,-0.5,1.05,0.73,26.4,21.2,0,0,0.0,1.0
2018-03-24,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.5,1.64,1.36,21.8,23.4,0,0,1.0,2.0
2018-03-28,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.5,1.68,1.36,21.9,23.4,0,0,5.0,0.0
2018-03-28,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,-1.5,1.36,1.68,23.4,21.9,0,0,0.0,5.0
2018-03-29,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,-1.5,1.05,3.05,26.4,24.1,0,1,0.0,6.0
2018-03-29,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,1.5,3.05,1.05,24.1,26.4,1,0,6.0,0.0
2018-03-31,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,-3.5,1.64,2.0,21.8,23.6,0,1,1.0,0.0
2018-03-31,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,3.5,2.0,1.64,23.6,21.8,1,0,0.0,1.0
2018-04-14,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0,0.8301674185884825,1.5,19.8,25.1,0,1,2.0,3.0
2018-04-14,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,1.68,2.0,21.9,23.6,0,1,2.0,2.0
2018-04-14,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,1.68,23.6,21.9,1,0,2.0,2.0
2018-04-14,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,-3.0,1.91,3.05,22.7,24.1,1,1,2.0,5.0
2018-04-14,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0.0,1.5,0.8301674185884825,25.1,19.8,1,0,3.0,2.0
2018-04-14,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,3.0,3.05,1.91,24.1,22.7,1,1,5.0,2.0
2018-04-15,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,0.0,1.64,1.05,21.8,26.4,0,0,1.0,3.0
2018-04-15,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,-2.0,0.73,1.73,21.2,25.6,0,0,3.0,2.0
2018-04-15,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.73,0.73,25.6,21.2,0,0,2.0,3.0
2018-04-15,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,2.23,1.36,24.0,23.4,1,0,1.0,0.0
2018-04-15,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,-3.0,1.36,2.23,23.4,24.0,0,1,0.0,1.0
2018-04-15,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0,0.0,1.05,1.64,26.4,21.8,0,0,3.0,1.0
2018-04-21,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,0.0,1.68,1.05,21.9,26.4,0,0,1.0,2.0
2018-04-21,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,1.0,3.05,2.0,24.1,23.6,1,1,1.0,0.0
2018-04-21,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,-1.5,1.64,1.91,21.8,22.7,0,1,1.0,0.0
2018-04-21,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1.5,1.91,1.64,22.7,21.8,1,0,0.0,1.0
2018-04-21,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,-1.0,2.0,3.05,23.6,24.1,1,1,0.0,1.0
2018-04-21,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,1.05,1.68,26.4,21.9,0,0,2.0,1.0
2018-04-22,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,2.23,1.73,24.0,25.6,1,0,0.0,3.0
2018-04-22,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,-2.5,1.36,1.5,23.4,25.1,0,1,0.0,6.0
2018-04-22,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,-1.0,1.73,2.23,25.6,24.0,0,1,3.0,0.0
2018-04-22,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.5,1.5,1.36,25.1,23.4,1,0,6.0,0.0
2018-04-28,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,0.5,1.73,2.0,25.6,23.6,0,1,5.0,0.0
2018-04-28,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,0.0,1.68,0.8301674185884825,21.9,19.8,0,0,1.0,2.0
2018-04-28,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.5,2.23,1.05,24.0,26.4,1,0,0.0,1.0
2018-04-28,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0,-0.5,2.0,1.73,23.6,25.6,1,0,0.0,5.0
2018-04-28,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,-3.5,1.05,2.23,26.4,24.0,0,1,1.0,0.0
2018-04-28,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.8301674185884825,1.68,19.8,21.9,0,0,2.0,1.0
2018-04-29,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,-1.5,1.36,1.91,23.4,22.7,0,1,1.0,4.0
2018-04-29,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,-0.5,1.5,1.64,25.1,21.8,1,0,1.0,0.0
2018-04-29,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1.0,3.05,0.73,24.1,21.2,1,0,5.0,0.0
2018-04-29,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,-1.0,0.73,3.05,21.2,24.1,0,1,0.0,5.0
2018-04-29,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1.5,1.91,1.36,22.7,23.4,1,0,4.0,1.0
2018-04-29,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0.5,1.64,1.5,21.8,25.1,0,1,0.0,1.0
2018-05-01,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.0,0.0,2.23,2.0,24.0,23.6,1,1,2.0,4.0
2018-05-01,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,2.0,2.23,23.6,24.0,1,1,4.0,2.0
2018-05-02,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.0,0.0,0.8301674185884825,1.73,19.8,25.6,0,0,1.0,1.0
2018-05-02,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0,0.0,1.73,0.8301674185884825,25.6,19.8,0,0,1.0,1.0
2018-05-05,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,-2.0,0.73,1.68,21.2,21.9,0,0,1.0,1.0
2018-05-05,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0.0,0.8301674185884825,2.23,19.8,24.0,0,1,0.0,3.0
2018-05-05,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.0,0.5,1.5,1.73,25.1,25.6,1,0,3.0,0.0
2018-05-05,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,0.0,3.05,1.64,24.1,21.8,1,0,5.0,0.0
2018-05-05,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.0,-0.5,1.73,1.5,25.6,25.1,0,1,0.0,3.0
2018-05-05,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,2.0,1.68,0.73,21.9,21.2,0,0,1.0,1.0
2018-05-05,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,0.0,2.23,0.8301674185884825,24.0,19.8,1,0,3.0,0.0
